test_number,avg_lat_ms,tests,devices,centroid_lat,centroid_lon,city,avg_d_speed_mbps,avg_u_speed_mbps
14314,13,46,20,30.03818874,31.54998779,Al Khānkah,103.781,57.077
14315,24,295,34,30.03343323,31.54449463,Al Khānkah,34.621,16.422
14316,25,75,20,30.03343323,31.54998779,Al Khānkah,44.976,20.672
14317,29,103,24,30.0286775,31.46759033,Al Khānkah,21.927,11.834
14318,27,144,49,30.0286775,31.4730835,Al Khānkah,27.437,8.259
14319,15,59,30,30.02392155,31.46759033,Al Khānkah,63.016,55.731
14320,11,15,6,30.02392155,31.4730835,Al Khānkah,48.231,28.981
14321,24,258,73,30.0286775,31.47857666,Al Khānkah,41.763,32.461
14322,57,52,23,30.0286775,31.48406982,Al Khānkah,52.242,26.18
14323,10,257,73,30.02392155,31.47857666,Al Khānkah,55.377,37.786
14324,51,108,31,30.02392155,31.48406982,Al Khānkah,55.653,33.145
14325,6,53,26,30.01916536,31.46759033,Al Khānkah,38.335,24.746
14326,5,31,11,30.01916536,31.4730835,Al Khānkah,53.725,38.234
14327,6,63,13,30.01440894,31.46759033,Cairo,44.407,30.354
14328,19,53,16,30.01440894,31.4730835,Cairo,57.003,37.948
14329,13,148,35,30.01916536,31.47857666,Al Khānkah,42.056,21.552
14330,31,273,58,30.01916536,31.48406982,Al Khānkah,49.989,13.824
14331,12,33,11,30.01440894,31.47857666,Cairo,45.704,27.649
14332,93,94,17,30.01440894,31.48406982,Cairo,70.609,51.928
14333,15,42,21,30.0286775,31.48956299,Al Khānkah,64.065,69.274
14334,29,76,37,30.0286775,31.49505615,Al Khānkah,60.122,34.842
14335,34,82,32,30.02392155,31.48956299,Al Khānkah,30.312,16.508
14336,13,71,31,30.02392155,31.49505615,Al Khānkah,52.349,26.283
14337,7,12,10,30.0286775,31.50054932,Al Khānkah,59.616,55.309
14338,7,1,1,30.02392155,31.50054932,Al Khānkah,50.138,27.819
14339,8,14,3,30.02392155,31.50604248,Al Khānkah,18.032,47.495
14340,10,149,44,30.01916536,31.48956299,Al Khānkah,56.135,35.332
14341,23,173,48,30.01916536,31.49505615,Al Khānkah,40.254,19.271
14342,15,73,16,30.01440894,31.48956299,Cairo,49.285,21.306
14343,10,113,46,30.01440894,31.49505615,Cairo,86.06,45.148
14344,18,66,28,30.01440894,31.50054932,Cairo,46.066,27.819
14345,5,34,16,30.01440894,31.50604248,Cairo,212.469,73.296
14346,11,74,24,30.0096523,31.46759033,Cairo,53.769,19.336
14347,7,81,18,30.0096523,31.4730835,Cairo,49.202,38.502
14348,28,170,45,30.00489543,31.46759033,Cairo,21.763,4.035
14349,10,79,26,30.00489543,31.4730835,Cairo,27.419,11.33
14350,6,126,46,30.0096523,31.47857666,Cairo,60.766,45.745
14351,12,94,15,30.0096523,31.48406982,Cairo,40.748,18.64
14352,9,138,32,30.00489543,31.47857666,Cairo,53.734,38.882
14353,23,103,22,30.00489543,31.48406982,Cairo,31.534,4.626
14354,14,112,28,30.00013833,31.46759033,Cairo,33.729,9.081
14355,17,172,36,30.00013833,31.4730835,Cairo,35.112,11.618
14356,8,9,4,29.99538101,31.46759033,Cairo,34.803,28.559
14357,5,133,36,29.99538101,31.4730835,Cairo,76.884,50.485
14358,17,155,39,30.00013833,31.47857666,Cairo,27.745,7.311
14359,17,119,28,30.00013833,31.48406982,Cairo,24.448,4.465
14360,9,67,21,29.99538101,31.47857666,Cairo,103.066,51.226
14361,14,132,43,30.0096523,31.48956299,Cairo,33.365,10.252
14362,11,302,66,30.0096523,31.49505615,Cairo,34.243,11.195
14363,15,100,29,30.00489543,31.48956299,Cairo,24.997,5.149
14364,12,107,31,30.00489543,31.49505615,Cairo,37.532,12.999
14365,12,124,41,30.0096523,31.50054932,Cairo,70.021,43.35
14366,7,5,3,30.0096523,31.50604248,Cairo,285.392,54.932
14367,10,142,47,30.00489543,31.50054932,Cairo,62.824,28.428
14368,7,110,40,30.00489543,31.50604248,Cairo,122.022,37.252
14369,24,21,6,30.00013833,31.48956299,Cairo,15.297,2.688
14370,8,16,3,30.00013833,31.49505615,Cairo,120.178,36.101
14371,14,6,5,30.00013833,31.50054932,Cairo,28.745,11.896
14372,8,188,68,30.00013833,31.50604248,Cairo,117.986,55.824
14373,19,5,4,29.99538101,31.50604248,Cairo,44.979,31.79
14374,9,1,1,30.0286775,31.51702881,Al Khānkah,222.462,96.006
14375,6,12,5,30.02392155,31.51153564,Al Khānkah,70.452,70.282
14376,6,15,7,30.02392155,31.51702881,Al Khānkah,67.954,55.885
14377,24,3,1,30.0286775,31.52252197,Al Khānkah,6.784,3.894
14378,8,8,3,30.0286775,31.52801514,Al Khānkah,71.241,53.404
14379,6,12,3,30.02392155,31.52252197,Al Khānkah,49.411,28.927
14380,6,6,2,30.02392155,31.52801514,Al Khānkah,63.974,74.399
14381,35,1,1,30.01916536,31.51153564,Al Khānkah,12.325,5.309
14382,7,90,39,30.01916536,31.51702881,Cairo,83.512,56.754
14383,17,230,57,30.01440894,31.51153564,Cairo,75.276,20.563
14384,16,191,70,30.01440894,31.51702881,Cairo,58.306,23.179
14385,11,129,38,30.01916536,31.52252197,Cairo,89.067,54.565
14386,9,68,19,30.01916536,31.52801514,Cairo,57.139,38.473
14387,9,103,32,30.01440894,31.52252197,Cairo,84.622,49.917
14388,13,10,3,30.01440894,31.52801514,Cairo,122.385,35.455
14389,15,45,10,30.0286775,31.5335083,Al Khānkah,164.342,67.861
14390,6,21,7,30.0286775,31.53900146,Al Khānkah,108.453,63.292
14391,19,73,25,30.02392155,31.5335083,Al Khānkah,45.614,16.321
14392,13,145,51,30.02392155,31.53900146,Al Khānkah,66.433,30.113
14393,34,29,14,30.0286775,31.54449463,Al Khānkah,41.522,17.34
14394,31,36,16,30.0286775,31.54998779,Al Khānkah,34.99,17.008
14395,20,74,32,30.02392155,31.54449463,Al Khānkah,46.456,17.511
14396,16,81,12,30.02392155,31.54998779,Al Khānkah,52.138,18.64
14397,9,23,7,30.01916536,31.5335083,Cairo,44.319,50.561
14398,9,155,51,30.01916536,31.53900146,Cairo,142.452,58.2
14399,11,223,74,30.01440894,31.5335083,Cairo,31.542,16.376
14400,13,164,31,30.01440894,31.53900146,Cairo,42.152,22.462
14401,29,106,26,30.01916536,31.54449463,Cairo,45.45,16.274
14402,10,30,9,30.01916536,31.54998779,Cairo,42.04,17.993
14403,16,134,40,30.01440894,31.54449463,Cairo,49.443,18.321
14404,11,64,23,30.01440894,31.54998779,Cairo,56.736,19.941
14405,19,107,30,30.0096523,31.51153564,Cairo,76.835,19.973
14406,23,269,80,30.0096523,31.51702881,Cairo,55.685,17.979
14407,7,67,20,30.00489543,31.51153564,Cairo,78.375,44.811
14408,9,55,13,30.00489543,31.51702881,Cairo,103.9,51.834
14409,35,24,13,30.0096523,31.52252197,Cairo,44.917,27.255
14410,14,7,5,30.0096523,31.52801514,Cairo,25.005,12.58
14411,37,63,37,30.00489543,31.52252197,Cairo,22.213,12.565
14412,76,5,2,30.00489543,31.52801514,Cairo,17.22,27.33
14413,7,125,30,30.00013833,31.51153564,Cairo,110.655,63.792
14414,5,21,10,30.00013833,31.51702881,Cairo,107.943,49.902
14415,8,78,19,29.99538101,31.51153564,Cairo,91.918,53.989
14416,7,30,14,29.99538101,31.51702881,Cairo,181.197,63.975
14417,8,2,2,30.00013833,31.52252197,Cairo,65.796,62.722
14418,15,10,2,30.00013833,31.52801514,Cairo,19.523,18.203
14419,23,20,6,29.99538101,31.52252197,Cairo,27.072,18.36
14420,45,13,6,29.99538101,31.52801514,Cairo,13.007,4.953
14421,16,129,46,30.0096523,31.5335083,Cairo,45.528,21.944
14422,13,99,31,30.0096523,31.53900146,Cairo,43.532,16.881
14423,12,396,103,30.00489543,31.5335083,Cairo,43.187,18.53
14424,15,136,53,30.00489543,31.53900146,Cairo,46.05,18.566
14425,16,100,29,30.0096523,31.54449463,Cairo,62.48,19.76
14426,11,31,11,30.0096523,31.54998779,Cairo,48.672,19.877
14427,15,97,33,30.00489543,31.54449463,Cairo,59.941,21.991
14428,15,46,22,30.00013833,31.5335083,Cairo,26.462,11.509
14429,21,91,31,30.00013833,31.53900146,Cairo,30.702,15.016
14430,25,21,6,29.99538101,31.5335083,Cairo,17.947,9.291
14431,17,30,5,29.99538101,31.53900146,Cairo,71.473,22.901
14432,15,114,26,30.00013833,31.54449463,Cairo,46.86,17.499
14433,7,63,22,30.00013833,31.54998779,Cairo,132.944,53.972
14434,7,49,23,29.99538101,31.54998779,Cairo,98.292,56.527
14435,39,2,1,30.06671696,31.59393311,Al ‘Āshir min Ramaḑān,16.896,8.463
14436,23,1,1,30.06671696,31.62139893,Al ‘Āshir min Ramaḑān,3.544,4.931
14437,31,1,1,30.05245387,31.63238525,Al ‘Āshir min Ramaḑān,7.333,4.023
14438,107,17,3,30.04769906,31.61590576,Al ‘Āshir min Ramaḑān,7.858,20.433
14439,27,1,1,30.04769906,31.62689209,Al ‘Āshir min Ramaḑān,55.945,1.26
14440,11,1,1,30.02392155,31.56097412,Al Khānkah,3.304,2.782
14441,13,1,1,30.01916536,31.57196045,Cairo,79.818,59.516
14442,5,1,1,30.02392155,31.58294678,Al ‘Āshir min Ramaḑān,249.523,90.497
14443,7,7,3,30.0286775,31.59393311,Al ‘Āshir min Ramaḑān,53.955,63.383
14444,5,2,2,30.02392155,31.58843994,Al ‘Āshir min Ramaḑān,180.886,63.345
14445,6,52,10,30.02392155,31.59393311,Al ‘Āshir min Ramaḑān,129.716,69.651
14446,6,2,1,30.01916536,31.59393311,Al ‘Āshir min Ramaḑān,130.868,95.018
14447,7,90,27,30.00013833,31.55548096,Cairo,99.295,49.849
14448,8,23,9,29.99538101,31.55548096,Cairo,102.692,61.931
14449,30,1,1,30.02392155,31.59942627,Al ‘Āshir min Ramaḑān,8.914,5.773
14450,20,2,1,30.00489543,31.63238525,Al ‘Āshir min Ramaḑān,15.287,21.579
14451,45,1,1,30.00013833,31.63238525,Al ‘Āshir min Ramaḑān,6.776,1.214
14452,13,19,9,29.99538101,31.63238525,Al ‘Āshir min Ramaḑān,42.924,38.011
14453,76,159,26,29.99062345,31.29180908,Cairo,17.594,2.362
14454,121,35,8,29.99062345,31.29730225,Cairo,10.595,2.564
14455,22,224,38,29.98586567,31.29180908,Cairo,16.201,2.632
14456,24,153,55,29.99062345,31.30279541,Cairo,21.363,5.088
14457,36,273,65,29.99062345,31.30828857,Cairo,19.15,3.463
14458,19,439,41,29.98586567,31.30279541,Cairo,15.824,2.195
14459,40,271,62,29.98586567,31.30828857,Cairo,17.83,3.038
14460,37,21,4,29.98110766,31.29180908,Cairo,12.778,2.811
14461,30,22,6,29.97634942,31.29180908,Giza,15.378,2.701
14462,36,2,2,29.97634942,31.29730225,Cairo,10.331,2.253
14463,12,27,8,29.98110766,31.30279541,Cairo,14.029,5.017
14464,33,416,81,29.98110766,31.30828857,Cairo,18.751,3.607
14465,34,157,38,29.97634942,31.30279541,Cairo,16.647,3.233
14466,24,339,77,29.97634942,31.30828857,Cairo,18.722,3.048
14467,19,147,41,29.99062345,31.31378174,Cairo,19.077,5.06
14468,26,276,77,29.99062345,31.3192749,Cairo,15.981,5.143
14469,46,134,29,29.98586567,31.31378174,Cairo,13.324,3.656
14470,36,229,48,29.98586567,31.3192749,Cairo,21.67,3.627
14471,39,571,98,29.99062345,31.32476807,Cairo,13.706,2.663
14472,32,40,10,29.99062345,31.33026123,Cairo,25.322,9.541
14473,27,370,85,29.98586567,31.32476807,Cairo,24.163,4.351
14474,7,74,49,29.98586567,31.33026123,Cairo,74.747,72.116
14475,20,293,86,29.98110766,31.31378174,Cairo,21.831,5.998
14476,32,421,119,29.98110766,31.3192749,Cairo,21.123,7.05
14477,35,323,84,29.97634942,31.31378174,Cairo,20.361,3.175
14478,25,29,18,29.97634942,31.3192749,Cairo,31.68,8.759
14479,31,717,214,29.98110766,31.32476807,Cairo,34.105,14.308
14480,53,286,75,29.98110766,31.33026123,Cairo,27.795,13.676
14481,23,12,9,29.97634942,31.32476807,Cairo,33.064,19.33
14482,35,199,52,29.97634942,31.33026123,Cairo,19.742,4.136
14483,31,47,13,29.97159095,31.29180908,Giza,24.134,6.308
14484,32,2,2,29.97159095,31.29730225,Giza,12.323,3.144
14485,21,13,8,29.96683226,31.29180908,Giza,22.042,2.832
14486,490,1,1,29.96683226,31.29730225,Giza,6.246,1.233
14487,37,351,48,29.97159095,31.30279541,Cairo,14.7,3.106
14488,39,96,24,29.97159095,31.30828857,Cairo,12.343,3.174
14489,34,184,36,29.96683226,31.30828857,Giza,17.798,4.344
14490,21,377,65,29.96207333,31.29180908,Giza,22.854,5.164
14491,29,127,51,29.96207333,31.29730225,Giza,23.069,4.027
14492,10,10,4,29.95731418,31.29180908,Giza,31.418,4.392
14493,32,33,6,29.95731418,31.29730225,Giza,15.256,5.528
14494,37,537,71,29.96207333,31.30279541,Giza,19.603,4.243
14495,41,1144,179,29.96207333,31.30828857,Giza,16.169,3.747
14496,28,77,19,29.95731418,31.30279541,Al Badrashayn,15.806,6.142
14497,21,332,74,29.95731418,31.30828857,Al Badrashayn,20.587,2.956
14498,38,114,34,29.97159095,31.31378174,Cairo,16.332,7.154
14499,30,481,100,29.97159095,31.3192749,Cairo,18.156,4.514
14500,24,263,61,29.96683226,31.31378174,Cairo,20.075,6.375
14501,18,148,25,29.96683226,31.3192749,Cairo,22.556,5.624
14502,19,384,66,29.97159095,31.32476807,Cairo,43.233,42.11
14503,24,831,155,29.97159095,31.33026123,Cairo,20.374,5.057
14504,17,598,134,29.96683226,31.32476807,Cairo,37.147,23.683
14505,15,204,67,29.96683226,31.33026123,Cairo,22.832,5.161
14506,22,110,26,29.96207333,31.31378174,Al Badrashayn,22.56,4.831
14507,14,204,49,29.96207333,31.3192749,Cairo,22.223,5.723
14508,17,181,33,29.95731418,31.31378174,Al Badrashayn,23.515,3.673
14509,10,3,1,29.95731418,31.3192749,Cairo,31.194,4.695
14510,82,68,21,29.96207333,31.32476807,Cairo,24.473,10.717
14511,22,82,18,29.96207333,31.33026123,Cairo,22.951,6.477
14512,19,252,57,29.99062345,31.33575439,Cairo,33.063,6.963
14513,30,53,20,29.99062345,31.34124756,Cairo,46.446,29.961
14514,28,836,215,29.98586567,31.33575439,Cairo,23.791,7.863
14515,23,1423,292,29.98586567,31.34124756,Cairo,45.959,25.599
14516,32,1,1,29.99062345,31.34674072,Cairo,8.496,2.47
14517,10,11,9,29.98586567,31.34674072,Cairo,32.437,10.857
14518,8,1,1,29.98586567,31.35223389,Cairo,32.368,3.163
14519,57,671,112,29.98110766,31.33575439,Cairo,20.179,10.466
14520,42,424,105,29.98110766,31.34124756,Cairo,21.08,7.844
14521,16,319,42,29.97634942,31.33575439,Cairo,32.41,26.434
14522,24,6,2,29.97634942,31.34124756,Cairo,10.733,3.116
14523,48,90,20,29.98110766,31.34674072,Cairo,16.118,2.517
14524,27,498,100,29.98110766,31.35223389,Cairo,22.863,5.524
14525,61,2,2,29.97634942,31.34674072,Cairo,30.876,14.794
14526,101,10,4,29.97634942,31.35223389,Cairo,4.929,13.678
14527,20,16,6,29.98586567,31.35772705,Cairo,17.158,8.66
14528,103,6,4,29.98586567,31.36871338,Cairo,113.922,21.061
14529,8,21,6,29.98586567,31.37420654,Cairo,76.197,23.055
14530,90,351,97,29.98110766,31.35772705,Cairo,15.109,11.169
14531,122,2,1,29.98110766,31.36322021,Cairo,0.309,0.687
14532,29,29,6,29.97634942,31.35772705,Cairo,13.257,16.504
14533,12,20,1,29.98110766,31.36871338,Cairo,55.986,18.294
14534,4,3,2,29.98110766,31.37420654,Cairo,113.923,44.987
14535,50,1,1,29.97634942,31.36871338,Cairo,38.664,31.145
14536,21,727,106,29.97159095,31.33575439,Cairo,38.648,24.698
14537,11,38,6,29.97159095,31.34124756,Cairo,23.298,28.751
14538,7,2,2,29.97159095,31.35223389,Cairo,29.99,3.419
14539,21,1,1,29.96683226,31.34674072,Cairo,21.187,25.97
14540,27,8,2,29.97159095,31.35772705,Cairo,37.031,11.53
14541,38,3,2,29.97159095,31.36322021,Cairo,7.503,10.768
14542,24,1,1,29.96683226,31.36322021,Cairo,16.132,11.245
14543,75,4,1,29.9477952,31.30828857,Al Badrashayn,4.708,0.065
14544,48,1,1,29.94303536,31.30828857,Al Badrashayn,1.993,1.79
14545,9,1,1,29.99062345,31.37969971,Cairo,27.559,14.355
14546,5,1,1,29.99062345,31.38519287,Cairo,26.474,12.526
14547,17,62,25,29.98586567,31.37969971,Cairo,32.742,14.864
14548,11,45,14,29.98586567,31.38519287,Cairo,45.272,20.315
14549,20,96,25,29.99062345,31.39068604,Cairo,38.714,9.431
14550,11,144,32,29.99062345,31.3961792,Cairo,30.023,7.519
14551,5,16,9,29.98586567,31.39068604,Cairo,64.938,29.145
14552,8,45,15,29.98586567,31.3961792,Cairo,41.096,23.586
14553,20,355,18,29.98110766,31.37969971,Cairo,57.567,19.891
14554,16,250,54,29.98110766,31.38519287,Cairo,39.639,15.123
14555,6,3,2,29.97634942,31.37969971,Cairo,47.827,18.533
14556,13,129,30,29.97634942,31.38519287,Cairo,49.117,17.553
14557,22,60,17,29.98110766,31.39068604,Cairo,32.645,7.439
14558,8,20,12,29.98110766,31.3961792,Cairo,78.922,27.968
14559,10,73,10,29.97634942,31.39068604,Cairo,38.213,19.357
14560,18,107,24,29.97634942,31.3961792,Cairo,21.735,4.94
14561,5,29,5,29.99062345,31.40167236,Cairo,117.727,32.146
14562,7,16,9,29.99062345,31.40716553,Cairo,130.856,46.076
14563,6,128,35,29.98586567,31.40167236,Cairo,96.139,34.232
14564,13,9,3,29.98586567,31.40716553,Cairo,75.222,28.654
14565,6,68,15,29.99062345,31.41265869,Cairo,190.624,46.512
14566,17,126,25,29.99062345,31.41815186,Cairo,26.068,9.043
14567,13,22,9,29.98586567,31.41265869,Cairo,94.591,17.501
14568,12,91,38,29.98586567,31.41815186,Cairo,31.951,11.061
14569,8,47,21,29.98110766,31.40167236,Cairo,68.651,26.557
14570,20,82,29,29.98110766,31.40716553,Cairo,23.393,5.604
14571,15,114,32,29.97634942,31.40167236,Cairo,32.373,6.317
14572,21,100,30,29.97634942,31.40716553,Cairo,26.027,6.424
14573,11,72,27,29.98110766,31.41265869,Cairo,43.507,33.066
14574,14,24,8,29.98110766,31.41815186,Cairo,18.974,5.671
14575,34,143,28,29.97634942,31.41265869,Cairo,21.548,3.763
14576,11,56,24,29.97634942,31.41815186,Cairo,88.655,29.028
14577,8,1,1,29.97159095,31.37969971,Cairo,6.132,0.618
14578,26,1,1,29.97159095,31.39068604,Cairo,21.767,2.577
14579,4,1,1,29.96207333,31.37969971,Cairo,186.414,45.44
14580,18,4,2,29.97159095,31.40167236,Cairo,8.416,0.614
14581,18,1,1,29.97159095,31.40716553,Cairo,81.463,2.432
14582,24,1,1,29.97159095,31.41265869,Cairo,24.375,1.746
14583,5,10,7,29.97159095,31.41815186,Cairo,135.955,48.533
14584,25,321,74,29.99062345,31.42364502,Cairo,31.877,5.625
14585,17,257,64,29.99062345,31.42913818,Cairo,25.814,7.098
14586,16,272,69,29.98586567,31.42364502,Cairo,25.244,4.642
14587,21,179,42,29.98586567,31.42913818,Cairo,23.845,4.518
14588,30,161,55,29.99062345,31.43463135,Cairo,36.975,22.614
14589,16,40,19,29.99062345,31.44012451,Cairo,28.943,4.378
14590,6,76,20,29.98586567,31.43463135,Cairo,105.019,27.298
14591,14,64,11,29.98586567,31.44012451,Cairo,28.359,6.03
14592,13,42,20,29.98110766,31.42364502,Cairo,26.263,5.393
14593,13,98,36,29.98110766,31.42913818,Cairo,27.223,7.189
14594,13,35,8,29.97634942,31.42364502,Cairo,161.631,33.064
14595,9,85,31,29.97634942,31.42913818,Cairo,39.946,20.237
14596,15,73,29,29.98110766,31.43463135,Cairo,28.664,4.852
14597,13,142,39,29.98110766,31.44012451,Cairo,29.062,5.047
14598,21,94,36,29.97634942,31.43463135,Cairo,29.191,6.864
14599,11,66,32,29.97634942,31.44012451,Cairo,75.817,20.274
14600,16,39,11,29.99062345,31.44561768,Cairo,23.395,3.099
14601,18,5,3,29.98586567,31.44561768,Cairo,21.449,1.051
14602,17,52,22,29.98110766,31.44561768,Cairo,21.091,4.179
14603,10,24,7,29.97634942,31.44561768,Cairo,124.957,24.878
14604,5,64,12,29.97159095,31.42364502,Cairo,152.524,39.059
14605,5,5,2,29.97159095,31.42913818,Cairo,89.954,39.766
14606,16,1,1,29.95731418,31.456604,Cairo,3.484,0.194
14607,132,1,1,29.9525548,31.42364502,Cairo,1.259,6.96
14608,7,1,1,29.9382753,31.44012451,Cairo,52.318,97.371
14609,10,25,18,29.9525548,31.45111084,Cairo,100.164,55.008
14610,7,60,11,29.9525548,31.456604,Cairo,125.042,92.486
14611,5,1,1,29.9525548,31.46209717,Cairo,61.225,92.971
14612,12,2,1,29.9382753,31.44561768,Cairo,93.458,30.999
14613,5,3,1,29.93351501,31.44012451,Cairo,126.552,93.677
14614,5,2,1,29.93351501,31.44561768,Cairo,144.245,137.766
14615,36,106,21,29.91447158,31.29180908,Al Badrashayn,13.375,2.3
14616,31,65,9,29.91447158,31.29730225,Al Badrashayn,9.498,2.2
14617,48,81,30,29.90971015,31.29180908,Al Badrashayn,18.767,2.775
14618,19,117,35,29.90971015,31.29730225,Al Badrashayn,18.483,5.377
14619,35,1,1,29.90971015,31.30279541,Al Badrashayn,10.897,0.808
14620,30,6,5,29.90494849,31.29180908,Al Badrashayn,16.869,2.659
14621,24,95,28,29.90494849,31.29730225,Al Badrashayn,15.591,3.151
14622,39,20,9,29.90018661,31.29180908,Al Badrashayn,17.543,10.038
14623,16,217,34,29.90018661,31.29730225,Al Badrashayn,18.192,3.456
14624,19,112,15,29.90494849,31.30279541,Al Badrashayn,24.059,4.348
14625,38,116,3,29.90494849,31.30828857,Al Badrashayn,11.467,3.293
14626,57,58,15,29.90018661,31.30279541,Al Badrashayn,13.8,2.283
14627,8,3,2,29.90018661,31.30828857,Al Badrashayn,25.393,4.854
14628,10,5,4,29.90018661,31.31378174,Cairo,24.539,4.349
14629,24,221,67,29.8954245,31.29180908,Al Badrashayn,19.191,7.474
14630,20,361,70,29.8954245,31.29730225,Al Badrashayn,20.625,4.993
14631,20,268,70,29.89066216,31.29180908,Al Badrashayn,18.364,4.445
14632,22,118,37,29.89066216,31.29730225,Al Badrashayn,18.925,3.578
14633,38,480,88,29.8954245,31.30279541,Al Badrashayn,19.143,3.132
14634,18,66,19,29.8954245,31.30828857,Al Badrashayn,21.093,2.699
14635,22,246,67,29.89066216,31.30279541,Al Badrashayn,21.179,8.245
14636,18,72,32,29.89066216,31.30828857,Cairo,19.707,4.073
14637,18,205,64,29.88589959,31.29180908,Al Badrashayn,22.78,4.612
14638,143,22,5,29.88589959,31.29730225,Al Badrashayn,10.443,2.023
14639,25,258,67,29.8811368,31.29180908,Al Badrashayn,22.049,4.297
14640,62,192,33,29.88589959,31.30279541,Al Badrashayn,13.936,3.745
14641,27,163,33,29.88589959,31.30828857,Cairo,17.899,2.792
14642,18,181,32,29.8811368,31.30279541,Al Badrashayn,19.219,3.086
14643,25,163,47,29.8811368,31.30828857,Cairo,15.433,3.184
14644,20,21,11,29.8954245,31.31378174,Cairo,20.543,3.132
14645,16,48,11,29.8811368,31.31378174,Cairo,20.05,2.915
14646,26,270,65,29.87637378,31.29180908,Al Badrashayn,18.847,3.695
14647,20,17,8,29.87161053,31.29180908,Al Badrashayn,19.876,3.407
14648,9,3,2,29.87161053,31.29730225,Al Badrashayn,3.945,3.217
14649,16,74,14,29.87637378,31.30828857,Cairo,19.73,3.846
14650,10,2,1,29.86684705,31.29730225,Al Badrashayn,26.454,5.205
14651,41,1,1,29.86208335,31.29730225,Al Badrashayn,10.567,0.754
14652,16,28,6,29.86684705,31.30279541,Al Badrashayn,13.864,2.767
14653,33,46,3,29.86684705,31.30828857,Cairo,10.864,2.307
14654,7,4,3,29.86208335,31.30279541,Al Badrashayn,30.533,9.414
14655,24,30,13,29.86208335,31.30828857,Cairo,28.914,7.238
14656,8,54,18,29.87161053,31.31378174,Cairo,25.494,33.972
14657,121,3,1,29.87161053,31.32476807,Cairo,0.491,0.07
14658,23,8,1,29.87161053,31.33026123,Cairo,5.358,1.058
14659,10,1,1,29.86684705,31.31378174,Cairo,0.811,0.997
14660,19,17,2,29.86684705,31.3192749,Cairo,12.203,4.284
14661,15,9,7,29.86208335,31.31378174,Cairo,13.319,26.727
14662,9,2,2,29.86208335,31.3192749,Cairo,15.661,3.161
14663,30,3,1,29.86684705,31.33026123,Cairo,22.915,12.408
14664,9,28,7,29.86208335,31.32476807,Cairo,20.824,3.898
